"DOY","ID","Location","Region","Month.Caught","Hatch.Date","Settlement.Date","SL","Age","AP","Reading","increment","incwidth","SST","ID2","cum.deg.day","AP2"
232,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",62,99,48.79,175,37,1,171,3.7,15.23251426,"Portmarnock_2009-08-25_C2.1",2062.743723903,NA
233,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",62,99,48.79,175,37,1,172,4.44,15.33851137,"Portmarnock_2009-08-25_C2.1",2078.082235273,NA
234,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",62,99,48.79,175,37,1,173,5.18,15.52868343,"Portmarnock_2009-08-25_C2.1",2093.610918703,NA
235,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",62,99,48.79,175,37,1,174,4.44,15.45066411,"Portmarnock_2009-08-25_C2.1",2109.061582813,NA
61,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,1,1.48,8.326256649,"Portmarnock_2009-08-25_C2.2",8.326256649,NA
62,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,2,1.11,8.253124479,"Portmarnock_2009-08-25_C2.2",16.579381128,NA
63,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,3,1.11,8.114769785,"Portmarnock_2009-08-25_C2.2",24.694150913,NA
64,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,4,1.48,8.206697533,"Portmarnock_2009-08-25_C2.2",32.900848446,NA
65,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,5,1.48,8.238138577,"Portmarnock_2009-08-25_C2.2",41.138987023,NA
66,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,6,1.48,8.2319052385,"Portmarnock_2009-08-25_C2.2",49.3708922615,NA
67,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,7,1.11,8.2256719,"Portmarnock_2009-08-25_C2.2",57.5965641615,NA
68,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,8,1.48,8.181948414,"Portmarnock_2009-08-25_C2.2",65.7785125755,NA
69,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,9,1.11,8.189993271,"Portmarnock_2009-08-25_C2.2",73.9685058465,NA
70,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,10,1.48,8.299912848,"Portmarnock_2009-08-25_C2.2",82.2684186945,NA
71,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,11,1.48,8.488918456,"Portmarnock_2009-08-25_C2.2",90.7573371505,NA
72,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,12,1.85,8.58906264,"Portmarnock_2009-08-25_C2.2",99.3463997905,NA
73,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,13,1.48,8.61237504,"Portmarnock_2009-08-25_C2.2",107.9587748305,NA
74,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,14,1.85,8.511415732,"Portmarnock_2009-08-25_C2.2",116.4701905625,NA
75,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,15,1.85,9.071110061,"Portmarnock_2009-08-25_C2.2",125.5413006235,NA
76,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,16,1.48,9.11441413,"Portmarnock_2009-08-25_C2.2",134.6557147535,NA
77,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,17,1.85,9.04172209,"Portmarnock_2009-08-25_C2.2",143.6974368435,NA
78,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,18,2.22,9.026755847,"Portmarnock_2009-08-25_C2.2",152.7241926905,NA
79,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,19,2.59,8.967208907,"Portmarnock_2009-08-25_C2.2",161.6914015975,NA
80,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,20,2.59,8.907661967,"Portmarnock_2009-08-25_C2.2",170.5990635645,NA
81,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,21,1.85,8.925861583,"Portmarnock_2009-08-25_C2.2",179.5249251475,NA
82,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,22,1.48,8.775262576,"Portmarnock_2009-08-25_C2.2",188.3001877235,NA
83,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,23,1.48,8.712842518,"Portmarnock_2009-08-25_C2.2",197.0130302415,NA
84,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,24,1.48,8.744985902,"Portmarnock_2009-08-25_C2.2",205.7580161435,NA
85,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,25,1.48,8.803188241,"Portmarnock_2009-08-25_C2.2",214.5612043845,NA
86,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,26,1.48,8.771627844,"Portmarnock_2009-08-25_C2.2",223.3328322285,NA
87,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,27,1.48,8.679457706,"Portmarnock_2009-08-25_C2.2",232.0122899345,NA
88,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,28,1.48,8.471990548,"Portmarnock_2009-08-25_C2.2",240.4842804825,NA
89,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,29,1.48,8.804986807,"Portmarnock_2009-08-25_C2.2",249.2892672895,NA
90,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,30,1.48,9.0648326375,"Portmarnock_2009-08-25_C2.2",258.354099927,NA
91,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,31,1.48,9.324678468,"Portmarnock_2009-08-25_C2.2",267.678778395,NA
92,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,32,1.85,9.492737584,"Portmarnock_2009-08-25_C2.2",277.171515979,NA
93,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,33,2.22,9.480322172,"Portmarnock_2009-08-25_C2.2",286.651838151,NA
94,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,34,2.59,9.303704261,"Portmarnock_2009-08-25_C2.2",295.955542412,NA
95,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,35,2.96,8.965543255,"Portmarnock_2009-08-25_C2.2",304.921085667,NA
96,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,36,2.59,8.915536687,"Portmarnock_2009-08-25_C2.2",313.836622354,NA
97,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,37,2.96,9.020368837,"Portmarnock_2009-08-25_C2.2",322.856991191,37
98,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,38,3.33,9.076604293,"Portmarnock_2009-08-25_C2.2",331.933595484,NA
99,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,39,3.33,9.249,"Portmarnock_2009-08-25_C2.2",341.182595484,NA
100,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,40,2.59,9.303204026,"Portmarnock_2009-08-25_C2.2",350.48579951,NA
101,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,41,3.33,9.369266421,"Portmarnock_2009-08-25_C2.2",359.855065931,NA
102,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,42,4.07,9.365145787,"Portmarnock_2009-08-25_C2.2",369.220211718,NA
103,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,43,5.55,9.311805992,"Portmarnock_2009-08-25_C2.2",378.53201771,NA
104,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,44,7.03,9.416691765,"Portmarnock_2009-08-25_C2.2",387.948709475,NA
105,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,45,6.66,9.504576578,"Portmarnock_2009-08-25_C2.2",397.453286053,NA
106,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,46,7.03,9.611725889,"Portmarnock_2009-08-25_C2.2",407.065011942,NA
107,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,47,6.66,9.875216654,"Portmarnock_2009-08-25_C2.2",416.940228596,NA
108,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,48,6.66,9.94520346,"Portmarnock_2009-08-25_C2.2",426.885432056,NA
109,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,49,6.29,10.04116325,"Portmarnock_2009-08-25_C2.2",436.926595306,NA
110,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,50,5.92,10.31115796,"Portmarnock_2009-08-25_C2.2",447.237753266,NA
111,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,51,5.55,10.47605079,"Portmarnock_2009-08-25_C2.2",457.713804056,NA
112,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,52,5.92,10.49306568,"Portmarnock_2009-08-25_C2.2",468.206869736,NA
113,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,53,6.29,9.445822333,"Portmarnock_2009-08-25_C2.2",477.652692069,NA
114,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,54,7.4,9.802957385,"Portmarnock_2009-08-25_C2.2",487.455649454,NA
115,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,55,5.92,9.798257129,"Portmarnock_2009-08-25_C2.2",497.253906583,NA
116,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,56,6.66,9.782716597,"Portmarnock_2009-08-25_C2.2",507.03662318,NA
117,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,57,7.03,9.734413169,"Portmarnock_2009-08-25_C2.2",516.771036349,NA
118,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,58,7.77,9.799508331,"Portmarnock_2009-08-25_C2.2",526.57054468,NA
119,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,59,7.77,9.993255687,"Portmarnock_2009-08-25_C2.2",536.563800367,NA
120,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,60,7.03,10.54306056,"Portmarnock_2009-08-25_C2.2",547.106860927,NA
121,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,61,6.66,10.58649487,"Portmarnock_2009-08-25_C2.2",557.693355797,NA
122,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,62,7.03,10.47554966,"Portmarnock_2009-08-25_C2.2",568.168905457,NA
123,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,63,6.29,10.36460445,"Portmarnock_2009-08-25_C2.2",578.533509907,NA
124,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,64,5.55,10.306186875,"Portmarnock_2009-08-25_C2.2",588.839696782,NA
125,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,65,5.92,10.2477693,"Portmarnock_2009-08-25_C2.2",599.087466082,NA
126,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,66,6.29,10.58514434,"Portmarnock_2009-08-25_C2.2",609.672610422,NA
127,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,67,6.29,10.47711679,"Portmarnock_2009-08-25_C2.2",620.149727212,NA
128,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,68,4.81,10.49528157,"Portmarnock_2009-08-25_C2.2",630.645008782,NA
129,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,69,6.29,10.51344635,"Portmarnock_2009-08-25_C2.2",641.158455132,NA
130,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,70,4.81,10.47694409,"Portmarnock_2009-08-25_C2.2",651.635399222,NA
131,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,71,5.92,10.61743816,"Portmarnock_2009-08-25_C2.2",662.252837382,NA
132,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,72,5.92,10.82074364,"Portmarnock_2009-08-25_C2.2",673.073581022,NA
133,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,73,5.18,10.59850961,"Portmarnock_2009-08-25_C2.2",683.672090632,NA
134,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,74,4.81,10.52006008,"Portmarnock_2009-08-25_C2.2",694.192150712,NA
135,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,75,5.18,10.42224074,"Portmarnock_2009-08-25_C2.2",704.614391452,NA
136,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,76,5.92,10.1112528,"Portmarnock_2009-08-25_C2.2",714.725644252,NA
137,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,77,6.66,10.13685581,"Portmarnock_2009-08-25_C2.2",724.862500062,NA
138,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,78,7.03,10.33642727,"Portmarnock_2009-08-25_C2.2",735.198927332,NA
139,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,79,5.92,10.530405,"Portmarnock_2009-08-25_C2.2",745.729332332,NA
140,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,80,7.77,10.77928084,"Portmarnock_2009-08-25_C2.2",756.508613172,NA
141,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,81,7.03,11.05915091,"Portmarnock_2009-08-25_C2.2",767.567764082,NA
142,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,82,6.66,11.58856745,"Portmarnock_2009-08-25_C2.2",779.156331532,NA
143,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,83,6.66,11.24475385,"Portmarnock_2009-08-25_C2.2",790.401085382,NA
144,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,84,6.29,11.53535277,"Portmarnock_2009-08-25_C2.2",801.936438152,NA
145,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,85,7.03,11.646045,"Portmarnock_2009-08-25_C2.2",813.582483152,NA
146,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,86,7.77,11.68109981,"Portmarnock_2009-08-25_C2.2",825.263582962,NA
147,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,87,7.03,11.76029494,"Portmarnock_2009-08-25_C2.2",837.023877902,NA
148,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,88,7.03,12.18281336,"Portmarnock_2009-08-25_C2.2",849.206691262,NA
149,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,89,7.03,12.39185902,"Portmarnock_2009-08-25_C2.2",861.598550282,NA
150,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,90,7.03,12.64883395,"Portmarnock_2009-08-25_C2.2",874.247384232,NA
151,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,91,7.4,12.90580888,"Portmarnock_2009-08-25_C2.2",887.153193112,NA
152,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,92,6.66,13.32391541,"Portmarnock_2009-08-25_C2.2",900.477108522,NA
153,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,93,7.03,12.97317125,"Portmarnock_2009-08-25_C2.2",913.450279772,NA
154,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,94,6.66,13.71498142,"Portmarnock_2009-08-25_C2.2",927.165261192,NA
155,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,95,6.29,13.57425921,"Portmarnock_2009-08-25_C2.2",940.739520402,NA
156,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,96,6.66,13.08219,"Portmarnock_2009-08-25_C2.2",953.821710402,NA
157,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,97,8.51,12.10283123,"Portmarnock_2009-08-25_C2.2",965.924541632,NA
158,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,98,7.4,11.92088744,"Portmarnock_2009-08-25_C2.2",977.845429072,NA
159,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,99,4.81,11.94029344,"Portmarnock_2009-08-25_C2.2",989.785722512,NA
160,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,100,5.18,12.29386591,"Portmarnock_2009-08-25_C2.2",1002.079588422,NA
161,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,101,4.81,12.77890708,"Portmarnock_2009-08-25_C2.2",1014.858495502,NA
162,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,102,5.55,13.38134172,"Portmarnock_2009-08-25_C2.2",1028.239837222,NA
163,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,103,5.18,13.58371804,"Portmarnock_2009-08-25_C2.2",1041.823555262,NA
164,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,104,5.18,13.28878788,"Portmarnock_2009-08-25_C2.2",1055.112343142,NA
165,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,105,5.55,13.78954838,"Portmarnock_2009-08-25_C2.2",1068.901891522,NA
166,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,106,5.92,13.21911638,"Portmarnock_2009-08-25_C2.2",1082.121007902,NA
167,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,107,5.55,13.98769321,"Portmarnock_2009-08-25_C2.2",1096.108701112,NA
168,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,108,5.55,13.69195587,"Portmarnock_2009-08-25_C2.2",1109.800656982,NA
169,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,109,6.66,13.4224835,"Portmarnock_2009-08-25_C2.2",1123.223140482,NA
170,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,110,5.92,13.39658235,"Portmarnock_2009-08-25_C2.2",1136.619722832,NA
171,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,111,5.92,13.38992823,"Portmarnock_2009-08-25_C2.2",1150.009651062,NA
172,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,112,7.77,14.27068071,"Portmarnock_2009-08-25_C2.2",1164.280331772,NA
173,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,113,7.03,14.635471,"Portmarnock_2009-08-25_C2.2",1178.915802772,NA
174,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,114,5.55,14.60228661,"Portmarnock_2009-08-25_C2.2",1193.518089382,NA
175,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,115,7.4,14.43310093,"Portmarnock_2009-08-25_C2.2",1207.951190312,NA
176,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,116,6.29,13.93331805,"Portmarnock_2009-08-25_C2.2",1221.884508362,NA
177,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,117,7.03,14.55533643,"Portmarnock_2009-08-25_C2.2",1236.439844792,NA
178,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,118,6.29,14.81138978,"Portmarnock_2009-08-25_C2.2",1251.251234572,NA
179,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,119,7.4,14.82937985,"Portmarnock_2009-08-25_C2.2",1266.080614422,NA
180,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,120,8.88,14.82827363,"Portmarnock_2009-08-25_C2.2",1280.908888052,NA
181,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,121,6.66,14.84684732,"Portmarnock_2009-08-25_C2.2",1295.755735372,NA
182,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,122,6.29,14.86332698,"Portmarnock_2009-08-25_C2.2",1310.619062352,NA
183,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,123,6.66,15.80333467,"Portmarnock_2009-08-25_C2.2",1326.422397022,NA
184,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,124,6.29,15.45573198,"Portmarnock_2009-08-25_C2.2",1341.878129002,NA
185,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,125,6.29,15.09517959,"Portmarnock_2009-08-25_C2.2",1356.973308592,NA
186,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,126,5.92,14.90001634,"Portmarnock_2009-08-25_C2.2",1371.873324932,NA
187,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,127,6.29,14.58764317,"Portmarnock_2009-08-25_C2.2",1386.460968102,NA
188,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,128,7.4,15.16222355,"Portmarnock_2009-08-25_C2.2",1401.623191652,NA
189,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,129,6.29,15.11958283,"Portmarnock_2009-08-25_C2.2",1416.742774482,NA
190,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,130,5.92,14.85346179,"Portmarnock_2009-08-25_C2.2",1431.596236272,NA
191,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,131,7.03,14.84608026,"Portmarnock_2009-08-25_C2.2",1446.442316532,NA
192,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,132,6.29,14.65106825,"Portmarnock_2009-08-25_C2.2",1461.093384782,NA
193,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,133,6.29,14.57272445,"Portmarnock_2009-08-25_C2.2",1475.666109232,NA
194,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,134,5.55,14.36765968,"Portmarnock_2009-08-25_C2.2",1490.033768912,NA
195,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,135,6.29,14.56318263,"Portmarnock_2009-08-25_C2.2",1504.596951542,NA
196,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,136,7.03,14.64917959,"Portmarnock_2009-08-25_C2.2",1519.246131132,NA
197,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,137,6.66,14.90513169,"Portmarnock_2009-08-25_C2.2",1534.151262822,NA
198,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,138,5.55,15.2034521,"Portmarnock_2009-08-25_C2.2",1549.354714922,NA
199,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,139,5.92,15.24754886,"Portmarnock_2009-08-25_C2.2",1564.602263782,NA
200,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,140,5.55,15.1665588,"Portmarnock_2009-08-25_C2.2",1579.768822582,NA
201,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,141,4.81,15.16214162,"Portmarnock_2009-08-25_C2.2",1594.930964202,NA
202,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,142,4.44,15.14821676,"Portmarnock_2009-08-25_C2.2",1610.079180962,NA
203,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,143,4.81,15.03449952,"Portmarnock_2009-08-25_C2.2",1625.113680482,NA
204,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,144,5.18,14.72505845,"Portmarnock_2009-08-25_C2.2",1639.838738932,NA
205,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,145,5.55,15.11031096,"Portmarnock_2009-08-25_C2.2",1654.949049892,NA
206,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,146,5.55,15.25391846,"Portmarnock_2009-08-25_C2.2",1670.202968352,NA
207,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,147,6.66,15.26611999,"Portmarnock_2009-08-25_C2.2",1685.469088342,NA
208,"Portmarnock_2009-08-25_C2","Portmarnock","E. Ireland","August",61,98,48.79,176,37,2,148,6.29,15.07113201,"Portmarnock_2009-08-25_C2.2",1700.540220352,NA
