"DOY","ID","Location","Region","Month.Caught","Hatch.Date","Settlement.Date","SL","Age","AP","Reading","increment","incwidth","SST","ID2","cum.deg.day","AP2"
160,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,94,5.56,14.8707866758452,"Ballyloughan_2008-08-19_5.2",1095.92481948318,NA
161,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,95,4.82,14.9547156187854,"Ballyloughan_2008-08-19_5.2",1110.87953510197,NA
162,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,96,4.82,15.220943093162,"Ballyloughan_2008-08-19_5.2",1126.10047819513,NA
163,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,97,4.45,15.1556508337158,"Ballyloughan_2008-08-19_5.2",1141.25612902884,NA
164,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,98,4.45,15.0564319259599,"Ballyloughan_2008-08-19_5.2",1156.3125609548,NA
165,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,99,5.19,15.0302903472541,"Ballyloughan_2008-08-19_5.2",1171.34285130206,NA
166,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,100,4.45,15.1993802202845,"Ballyloughan_2008-08-19_5.2",1186.54223152234,NA
167,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,101,4.82,15.3840913262965,"Ballyloughan_2008-08-19_5.2",1201.92632284864,NA
168,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,102,4.45,15.4587440722044,"Ballyloughan_2008-08-19_5.2",1217.38506692084,NA
169,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,103,4.45,15.273684105859,"Ballyloughan_2008-08-19_5.2",1232.6587510267,NA
170,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,104,5.19,15.0234081382897,"Ballyloughan_2008-08-19_5.2",1247.68215916499,NA
171,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,105,4.45,15.1316488450359,"Ballyloughan_2008-08-19_5.2",1262.81380801003,NA
172,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,106,4.45,15.296566391311,"Ballyloughan_2008-08-19_5.2",1278.11037440134,NA
173,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,107,4.45,15.3029537249503,"Ballyloughan_2008-08-19_5.2",1293.41332812629,NA
174,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,108,4.82,15.0064452348172,"Ballyloughan_2008-08-19_5.2",1308.41977336111,NA
175,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,109,4.82,14.347819795013,"Ballyloughan_2008-08-19_5.2",1322.76759315612,NA
176,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,110,4.82,14.4895105553006,"Ballyloughan_2008-08-19_5.2",1337.25710371142,NA
177,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,111,4.82,14.554178751721,"Ballyloughan_2008-08-19_5.2",1351.81128246314,NA
178,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,112,5.19,14.8432573810616,"Ballyloughan_2008-08-19_5.2",1366.6545398442,NA
179,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,113,5.56,15.1254940339605,"Ballyloughan_2008-08-19_5.2",1381.78003387816,NA
180,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,114,6.31,15.062928254551,"Ballyloughan_2008-08-19_5.2",1396.84296213272,NA
181,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,115,5.19,15.0173938350925,"Ballyloughan_2008-08-19_5.2",1411.86035596781,NA
182,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,116,6.31,15.081678751721,"Ballyloughan_2008-08-19_5.2",1426.94203471953,NA
183,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,117,5.19,15.1686947376472,"Ballyloughan_2008-08-19_5.2",1442.11072945718,NA
184,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,118,6.31,15.1397648003671,"Ballyloughan_2008-08-19_5.2",1457.25049425754,NA
185,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,119,5.56,15.3617651828056,"Ballyloughan_2008-08-19_5.2",1472.61225944035,NA
186,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,120,5.93,15.5591350772526,"Ballyloughan_2008-08-19_5.2",1488.1713945176,NA
187,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,121,4.45,15.4422597521799,"Ballyloughan_2008-08-19_5.2",1503.61365426978,NA
188,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,122,4.82,15.0804154046199,"Ballyloughan_2008-08-19_5.2",1518.6940696744,NA
189,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,123,4.45,14.9367119473765,"Ballyloughan_2008-08-19_5.2",1533.63078162178,NA
190,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,124,4.08,15.1858260670032,"Ballyloughan_2008-08-19_5.2",1548.81660768878,NA
191,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,125,3.71,15.236211564938,"Ballyloughan_2008-08-19_5.2",1564.05281925372,NA
192,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,126,3.71,15.2581700321248,"Ballyloughan_2008-08-19_5.2",1579.31098928584,NA
193,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,127,4.08,15.2489326908368,"Ballyloughan_2008-08-19_5.2",1594.55992197668,NA
194,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,128,4.08,15.2451131252868,"Ballyloughan_2008-08-19_5.2",1609.80503510197,NA
195,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,129,4.82,15.298136683494,"Ballyloughan_2008-08-19_5.2",1625.10317178546,NA
196,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,130,3.71,16.0500305185865,"Ballyloughan_2008-08-19_5.2",1641.15320230405,NA
197,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,131,4.08,16.1954803426648,"Ballyloughan_2008-08-19_5.2",1657.34868264671,NA
198,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,132,4.45,16.0629390393147,"Ballyloughan_2008-08-19_5.2",1673.41162168603,NA
199,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,133,5.19,15.9401008872572,"Ballyloughan_2008-08-19_5.2",1689.35172257328,NA
200,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,134,3.71,15.8872742083525,"Ballyloughan_2008-08-19_5.2",1705.23899678164,NA
201,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,135,4.45,15.958070521646,"Ballyloughan_2008-08-19_5.2",1721.19706730328,NA
202,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,136,4.45,15.9561983325685,"Ballyloughan_2008-08-19_5.2",1737.15326563585,NA
203,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,137,4.45,15.8375900260058,"Ballyloughan_2008-08-19_5.2",1752.99085566186,NA
204,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,138,5.19,15.784001223803,"Ballyloughan_2008-08-19_5.2",1768.77485688566,NA
205,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,139,5.56,16.3627289276426,"Ballyloughan_2008-08-19_5.2",1785.1375858133,NA
206,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,140,5.56,16.557334633624,"Ballyloughan_2008-08-19_5.2",1801.69492044693,NA
207,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,141,4.45,16.6546905308245,"Ballyloughan_2008-08-19_5.2",1818.34961097775,NA
208,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,142,5.56,16.772705981337,"Ballyloughan_2008-08-19_5.2",1835.12231695909,NA
209,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,143,4.45,16.9001694202233,"Ballyloughan_2008-08-19_5.2",1852.02248637931,NA
210,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,144,4.82,16.991193819795,"Ballyloughan_2008-08-19_5.2",1869.01368019911,NA
211,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,145,4.82,16.9303689765948,"Ballyloughan_2008-08-19_5.2",1885.9440491757,NA
212,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,146,5.56,16.673392764265,"Ballyloughan_2008-08-19_5.2",1902.61744193997,NA
213,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,147,5.19,16.7742634235888,"Ballyloughan_2008-08-19_5.2",1919.39170536356,NA
214,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,148,6.31,16.8290511702616,"Ballyloughan_2008-08-19_5.2",1936.22075653382,NA
215,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,149,5.56,16.8497159247361,"Ballyloughan_2008-08-19_5.2",1953.07047245855,NA
216,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,150,4.82,16.8124951047881,"Ballyloughan_2008-08-19_5.2",1969.88296756334,NA
217,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,151,5.56,16.6524902860639,"Ballyloughan_2008-08-19_5.2",1986.5354578494,NA
218,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,152,5.56,16.9766340829126,"Ballyloughan_2008-08-19_5.2",2003.51209193232,NA
219,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,153,5.93,17.1057413186477,"Ballyloughan_2008-08-19_5.2",2020.61783325097,NA
220,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,154,4.82,17.1313901636836,"Ballyloughan_2008-08-19_5.2",2037.74922341465,NA
221,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,155,5.56,17.083527229616,"Ballyloughan_2008-08-19_5.2",2054.83275064426,NA
222,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,156,5.19,17.0600943858039,"Ballyloughan_2008-08-19_5.2",2071.89284503007,NA
223,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,157,5.93,16.7713029677222,"Ballyloughan_2008-08-19_5.2",2088.66414799779,NA
224,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,158,5.93,16.6166192443017,"Ballyloughan_2008-08-19_5.2",2105.28076724209,NA
225,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,159,6.31,16.4531665136913,"Ballyloughan_2008-08-19_5.2",2121.73393375578,NA
226,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,160,5.19,16.3930741165672,"Ballyloughan_2008-08-19_5.2",2138.12700787235,NA
227,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,161,5.56,16.3443821324767,"Ballyloughan_2008-08-19_5.2",2154.47139000483,NA
228,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,162,5.19,16.3099030901025,"Ballyloughan_2008-08-19_5.2",2170.78129309493,NA
229,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,163,4.45,16.2351509866911,"Ballyloughan_2008-08-19_5.2",2187.01644408162,NA
230,"Ballyloughan_2008-08-19_5","Ballyloughan","W. Ireland","August",67,98,33,165,31,2,164,4.82,16.0840595074193,"Ballyloughan_2008-08-19_5.2",2203.10050358904,NA
40,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,1,1.85,8.66749574247144,"Ballyloughan_2009-08-12_1.1",8.66749574247144,NA
41,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,2,1.85,8.62343655244029,"Ballyloughan_2009-08-12_1.1",17.2909322949117,NA
42,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,3,1.48,8.66336552440291,"Ballyloughan_2009-08-12_1.1",25.9542978193146,NA
43,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,4,1.48,8.75849657320872,"Ballyloughan_2009-08-12_1.1",34.7127943925234,NA
44,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,5,1.48,8.4752963655244,"Ballyloughan_2009-08-12_1.1",43.1880907580478,NA
45,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,6,1.48,8.45208016614746,"Ballyloughan_2009-08-12_1.1",51.6401709241952,NA
46,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,7,1.85,8.26388581024349,"Ballyloughan_2009-08-12_1.1",59.9040567344387,NA
47,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,8,1.85,8.39330903426791,"Ballyloughan_2009-08-12_1.1",68.2973657687066,NA
48,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,9,1.85,8.53508992731049,"Ballyloughan_2009-08-12_1.1",76.8324556960171,NA
49,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,10,1.85,8.67477030114226,"Ballyloughan_2009-08-12_1.1",85.5072259971594,NA
50,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,11,1.48,8.64487933541018,"Ballyloughan_2009-08-12_1.1",94.1521053325695,NA
51,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,12,1.85,8.74510384215992,"Ballyloughan_2009-08-12_1.1",102.897209174729,NA
52,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,13,1.85,9.0340188992731,"Ballyloughan_2009-08-12_1.1",111.931228074003,NA
53,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,14,1.85,9.20370404984424,"Ballyloughan_2009-08-12_1.1",121.134932123847,NA
54,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,15,1.85,9.26150217181467,"Ballyloughan_2009-08-12_1.1",130.396434295661,NA
55,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,16,1.85,9.24156656282451,"Ballyloughan_2009-08-12_1.1",139.638000858486,NA
56,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,17,1.85,9.17729428868121,"Ballyloughan_2009-08-12_1.1",148.815295147167,NA
57,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,18,1.85,9.15846479750779,"Ballyloughan_2009-08-12_1.1",157.973759944675,NA
58,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,19,2.23,9.15659314641744,"Ballyloughan_2009-08-12_1.1",167.130353091092,NA
59,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,20,1.85,9.16758587746625,"Ballyloughan_2009-08-12_1.1",176.297938968559,NA
60,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,21,1.85,9.10967518172378,"Ballyloughan_2009-08-12_1.1",185.407614150282,NA
61,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,22,2.23,9.06452066458982,"Ballyloughan_2009-08-12_1.1",194.472134814872,NA
62,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,23,2.23,8.97280830737279,"Ballyloughan_2009-08-12_1.1",203.444943122245,NA
63,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,24,2.23,8.72620581516095,"Ballyloughan_2009-08-12_1.1",212.171148937406,NA
64,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,25,2.6,8.81420913811007,"Ballyloughan_2009-08-12_1.1",220.985358075516,NA
65,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,26,2.23,8.92415258082813,"Ballyloughan_2009-08-12_1.1",229.909510656344,NA
66,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,27,1.85,8.93605462097612,"Ballyloughan_2009-08-12_1.1",238.84556527732,NA
67,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,28,2.23,8.92965641868106,"Ballyloughan_2009-08-12_1.1",247.775221696001,NA
68,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,29,2.23,8.93517362409138,"Ballyloughan_2009-08-12_1.1",256.710395320093,NA
69,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,30,2.23,8.90810301142264,"Ballyloughan_2009-08-12_1.1",265.618498331515,NA
70,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,31,2.23,9.01655015576324,"Ballyloughan_2009-08-12_1.1",274.635048487279,NA
71,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,32,1.85,9.41208265835929,"Ballyloughan_2009-08-12_1.1",284.047131145638,NA
72,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,33,1.85,9.45691983385254,"Ballyloughan_2009-08-12_1.1",293.504050979491,NA
73,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,34,2.23,9.51132294911734,"Ballyloughan_2009-08-12_1.1",303.015373928608,NA
74,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,35,2.23,9.40947591888466,"Ballyloughan_2009-08-12_1.1",312.424849847493,NA
75,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,36,2.23,10.0110963655244,"Ballyloughan_2009-08-12_1.1",322.435946213017,NA
76,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,37,2.23,10.1121852544133,"Ballyloughan_2009-08-12_1.1",332.54813146743,NA
77,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,38,2.6,10.1936787123572,"Ballyloughan_2009-08-12_1.1",342.741810179787,NA
78,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,39,2.97,10.3489979231568,"Ballyloughan_2009-08-12_1.1",353.090808102944,39
79,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,40,4.08,10.4249106463878,"Ballyloughan_2009-08-12_1.1",363.515718749332,NA
80,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,41,3.71,10.0758546209761,"Ballyloughan_2009-08-12_1.1",373.591573370308,NA
81,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,42,4.82,9.60269096573209,"Ballyloughan_2009-08-12_1.1",383.19426433604,NA
82,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,43,5.19,9.48276552440291,"Ballyloughan_2009-08-12_1.1",392.677029860443,NA
83,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,44,4.82,9.38503447559709,"Ballyloughan_2009-08-12_1.1",402.06206433604,NA
84,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,45,5.93,9.21366085150571,"Ballyloughan_2009-08-12_1.1",411.275725187546,NA
85,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,46,5.19,9.40290301142264,"Ballyloughan_2009-08-12_1.1",420.678628198969,NA
86,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,47,4.08,9.42359335410177,"Ballyloughan_2009-08-12_1.1",430.10222155307,NA
87,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,48,4.82,9.37053084112149,"Ballyloughan_2009-08-12_1.1",439.472752394192,NA
88,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,49,5.56,9.43250342679128,"Ballyloughan_2009-08-12_1.1",448.905255820983,NA
89,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,50,8.16,9.67375430944964,"Ballyloughan_2009-08-12_1.1",458.579010130433,NA
90,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,51,7.05,10.0916342679128,"Ballyloughan_2009-08-12_1.1",468.670644398346,NA
91,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,52,6.68,10.3223489096573,"Ballyloughan_2009-08-12_1.1",478.992993308003,NA
92,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,53,7.79,10.3555678089304,"Ballyloughan_2009-08-12_1.1",489.348561116933,NA
93,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,54,8.16,10.2002955347871,"Ballyloughan_2009-08-12_1.1",499.54885665172,NA
94,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,55,5.93,10.0005736240914,"Ballyloughan_2009-08-12_1.1",509.549430275812,NA
95,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,56,5.93,9.94230010384216,"Ballyloughan_2009-08-12_1.1",519.491730379654,NA
96,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,57,6.31,9.88112398753894,"Ballyloughan_2009-08-12_1.1",529.372854367193,NA
97,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,58,4.82,9.91104112149533,"Ballyloughan_2009-08-12_1.1",539.283895488688,NA
98,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,59,5.93,9.93369075804777,"Ballyloughan_2009-08-12_1.1",549.217586246736,NA
99,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,60,4.45,10.0168903426791,"Ballyloughan_2009-08-12_1.1",559.234476589415,NA
100,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,61,4.08,10.128454826596,"Ballyloughan_2009-08-12_1.1",569.362931416011,NA
101,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,62,4.45,10.1586380062305,"Ballyloughan_2009-08-12_1.1",579.521569422242,NA
102,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,63,4.45,10.1730785046729,"Ballyloughan_2009-08-12_1.1",589.694647926914,NA
103,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,64,3.71,10.451296350365,"Ballyloughan_2009-08-12_1.1",600.145944277279,NA
104,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,65,5.19,10.4601030114226,"Ballyloughan_2009-08-12_1.1",610.606047288702,NA
105,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,66,5.93,10.3968043937474,"Ballyloughan_2009-08-12_1.1",621.002851682449,NA
106,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,67,4.82,10.4989169262721,"Ballyloughan_2009-08-12_1.1",631.501768608721,NA
107,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,68,4.08,10.7526236760125,"Ballyloughan_2009-08-12_1.1",642.254392284734,NA
108,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,69,4.45,10.9814278296989,"Ballyloughan_2009-08-12_1.1",653.235820114433,NA
109,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,70,3.34,10.9957852544133,"Ballyloughan_2009-08-12_1.1",664.231605368846,NA
110,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,71,4.08,11.0525894962487,"Ballyloughan_2009-08-12_1.1",675.284194865095,NA
111,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,72,3.71,10.8459196078431,"Ballyloughan_2009-08-12_1.1",686.130114472938,NA
112,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,73,3.34,10.7707927310488,"Ballyloughan_2009-08-12_1.1",696.900907203987,NA
113,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,74,3.71,10.8621225337487,"Ballyloughan_2009-08-12_1.1",707.763029737736,NA
114,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,75,3.71,10.8831813084112,"Ballyloughan_2009-08-12_1.1",718.646211046147,NA
115,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,76,4.45,10.7928178608515,"Ballyloughan_2009-08-12_1.1",729.439028906998,NA
116,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,77,4.08,10.751647102526,"Ballyloughan_2009-08-12_1.1",740.190676009524,NA
117,"Ballyloughan_2009-08-12_1","Ballyloughan","W. Ireland","August",40,79,41,184,39,1,78,3.34,10.5364141225337,"Ballyloughan_2009-08-12_1.1",750.727090132058,NA
